subid	risk	ethnic	gender	age	wvcat	active
375	50	2	0	33	0	CAR
375	.	2	0	33	0	DIAB
375	.	2	0	33	0	DOC
375	.	2	0	33	0	FLU
375	.	2	0	33	0	GREY
375	.	2	0	33	0	HRT
375	.	2	0	33	0	NUC
375	.	2	0	33	0	OVCA
375	.	2	0	33	0	PLANE
375	.	2	0	33	0	POOL
375	.	2	0	33	0	PRCA
375	.	2	0	33	0	SWAT
375	70	2	0	33	0	XRAY
377	5	2	0	38	0	APPL
377	70	2	0	38	0	BIKE
377	20	2	0	38	0	BRCA
377	50	2	0	38	0	CAR
377	10	2	0	38	0	DIAB
377	10	2	0	38	0	DOC
377	40	2	0	38	0	FLU
377	0	2	0	38	0	GREY
377	20	2	0	38	0	HRT
377	100	2	0	38	0	NUC
377	10	2	0	38	0	OVCA
377	50	2	0	38	0	PLANE
377	50	2	0	38	0	POOL
377	.	2	0	38	0	PRCA
377	60	2	0	38	0	SWAT
377	75	2	0	38	0	XRAY
382	.	2	0	50	0	APPL
382	20	2	0	50	0	BIKE
382	75	2	0	50	0	BRCA
382	30	2	0	50	0	CAR
382	80	2	0	50	0	DIAB
382	60	2	0	50	0	DOC
382	5	2	0	50	0	FLU
382	.	2	0	50	0	GREY
382	90	2	0	50	0	HRT
382	.	2	0	50	0	NUC
382	80	2	0	50	0	OVCA
382	75	2	0	50	0	PLANE
382	10	2	0	50	0	POOL
382	.	2	0	50	0	PRCA
382	90	2	0	50	0	SWAT
382	80	2	0	50	0	XRAY
384	50	2	1	34	0	APPL
384	10	2	1	34	0	BIKE
384	10	2	1	34	0	BRCA
384	70	2	1	34	0	CAR
384	20	2	1	34	0	DIAB
384	30	2	1	34	0	DOC
384	20	2	1	34	0	FLU
384	20	2	1	34	0	GREY
384	20	2	1	34	0	HRT
384	100	2	1	34	0	NUC
384	.	2	1	34	0	OVCA
384	50	2	1	34	0	PLANE
384	10	2	1	34	0	POOL
384	10	2	1	34	0	PRCA
384	90	2	1	34	0	SWAT
384	100	2	1	34	0	XRAY
390	10	2	1	50	3	APPL
390	20	2	1	50	3	BIKE
390	10	2	1	50	3	BRCA
390	50	2	1	50	3	CAR
390	10	2	1	50	3	DIAB
390	10	2	1	50	3	DOC
390	5	2	1	50	3	FLU
390	0	2	1	50	3	GREY
390	20	2	1	50	3	HRT
390	95	2	1	50	3	NUC
390	.	2	1	50	3	OVCA
390	10	2	1	50	3	PLANE
390	10	2	1	50	3	POOL
390	25	2	1	50	3	PRCA
390	90	2	1	50	3	SWAT
390	50	2	1	50	3	XRAY
395	70	2	0	44	0	APPL
395	0	2	0	44	0	BIKE
395	100	2	0	44	0	BRCA
395	20	2	0	44	0	CAR
395	100	2	0	44	0	DIAB
395	100	2	0	44	0	DOC
395	3	2	0	44	0	FLU
395	100	2	0	44	0	GREY
395	100	2	0	44	0	HRT
395	100	2	0	44	0	NUC
395	100	2	0	44	0	OVCA
395	50	2	0	44	0	PLANE
395	5	2	0	44	0	POOL
395	.	2	0	44	0	PRCA
395	98	2	0	44	0	SWAT
395	90	2	0	44	0	XRAY
398	5	2	0	27	2	APPL
398	5	2	0	27	2	BIKE
398	50	2	0	27	2	BRCA
398	25	2	0	27	2	CAR
398	45	2	0	27	2	DIAB
398	40	2	0	27	2	DOC
398	10	2	0	27	2	FLU
398	45	2	0	27	2	GREY
398	80	2	0	27	2	HRT
398	100	2	0	27	2	NUC
398	40	2	0	27	2	OVCA
398	50	2	0	27	2	PLANE
398	20	2	0	27	2	POOL
398	.	2	0	27	2	PRCA
398	98	2	0	27	2	SWAT
398	56	2	0	27	2	XRAY
401	1	2	1	52	2	APPL
401	5	2	1	52	2	BIKE
401	0	2	1	52	2	BRCA
401	5	2	1	52	2	CAR
401	1	2	1	52	2	DIAB
401	0	2	1	52	2	DOC
401	1	2	1	52	2	FLU
401	0	2	1	52	2	GREY
401	0	2	1	52	2	HRT
401	.	2	1	52	2	NUC
401	.	2	1	52	2	OVCA
401	1	2	1	52	2	PLANE
401	1	2	1	52	2	POOL
401	0	2	1	52	2	PRCA
