"sub","condition","trials","RT"
"sub29","no_caffeine",72,325
"sub29","no_caffeine",73,258
"sub29","no_caffeine",74,251
"sub29","no_caffeine",75,236
"sub29","no_caffeine",76,279
"sub29","no_caffeine",77,241
"sub29","no_caffeine",78,280
"sub29","no_caffeine",79,398
"sub29","no_caffeine",80,195
"sub29","no_caffeine",81,240
"sub29","no_caffeine",82,191
"sub29","no_caffeine",83,271
"sub29","no_caffeine",84,289
"sub29","no_caffeine",85,217
"sub29","no_caffeine",86,239
"sub29","no_caffeine",87,359
"sub29","no_caffeine",88,288
"sub29","no_caffeine",89,290
"sub29","no_caffeine",90,332
"sub29","no_caffeine",91,416
"sub29","no_caffeine",92,376
"sub29","no_caffeine",93,185
"sub29","no_caffeine",94,364
"sub29","no_caffeine",95,411
"sub29","no_caffeine",96,222
"sub29","no_caffeine",97,335
"sub29","no_caffeine",98,378
"sub29","no_caffeine",99,350
"sub29","no_caffeine",100,316
"sub30","no_caffeine",1,329
"sub30","no_caffeine",2,353
"sub30","no_caffeine",3,352
"sub30","no_caffeine",4,332
"sub30","no_caffeine",5,397
"sub30","no_caffeine",6,221
"sub30","no_caffeine",7,277
"sub30","no_caffeine",8,213
"sub30","no_caffeine",9,230
"sub30","no_caffeine",10,322
"sub30","no_caffeine",11,341
"sub30","no_caffeine",12,365
"sub30","no_caffeine",13,288
"sub30","no_caffeine",14,390
"sub30","no_caffeine",15,225
"sub30","no_caffeine",16,226
"sub30","no_caffeine",17,276
"sub30","no_caffeine",18,288
"sub30","no_caffeine",19,196
"sub30","no_caffeine",20,371
"sub30","no_caffeine",21,407
"sub30","no_caffeine",22,299
"sub30","no_caffeine",23,362
"sub30","no_caffeine",24,301
"sub30","no_caffeine",25,410
"sub30","no_caffeine",26,327
"sub30","no_caffeine",27,329
"sub30","no_caffeine",28,388
"sub30","no_caffeine",29,227
"sub30","no_caffeine",30,311
"sub30","no_caffeine",31,290
"sub30","no_caffeine",32,361
"sub30","no_caffeine",33,367
"sub30","no_caffeine",34,221
"sub30","no_caffeine",35,406
"sub30","no_caffeine",36,325
"sub30","no_caffeine",37,346
"sub30","no_caffeine",38,408
"sub30","no_caffeine",39,415
"sub30","no_caffeine",40,281
"sub30","no_caffeine",41,266
"sub30","no_caffeine",42,201
"sub30","no_caffeine",43,199
"sub30","no_caffeine",44,304
"sub30","no_caffeine",45,262
"sub30","no_caffeine",46,305
"sub30","no_caffeine",47,328
"sub30","no_caffeine",48,393
"sub30","no_caffeine",49,219
"sub30","no_caffeine",50,389
"sub30","no_caffeine",51,248
"sub30","no_caffeine",52,183
"sub30","no_caffeine",53,257
"sub30","no_caffeine",54,222
"sub30","no_caffeine",55,345
"sub30","no_caffeine",56,274
"sub30","no_caffeine",57,265
"sub30","no_caffeine",58,391
"sub30","no_caffeine",59,302
"sub30","no_caffeine",60,240
"sub30","no_caffeine",61,414
"sub30","no_caffeine",62,229
"sub30","no_caffeine",63,404
"sub30","no_caffeine",64,290
"sub30","no_caffeine",65,259
"sub30","no_caffeine",66,418
"sub30","no_caffeine",67,254
"sub30","no_caffeine",68,224
"sub30","no_caffeine",69,396
"sub30","no_caffeine",70,280
"sub30","no_caffeine",71,294
"sub30","no_caffeine",72,202
"sub30","no_caffeine",73,346
"sub30","no_caffeine",74,300
"sub30","no_caffeine",75,320
"sub30","no_caffeine",76,224
"sub30","no_caffeine",77,201
"sub30","no_caffeine",78,339
"sub30","no_caffeine",79,356
"sub30","no_caffeine",80,275
"sub30","no_caffeine",81,270
"sub30","no_caffeine",82,318
"sub30","no_caffeine",83,247
"sub30","no_caffeine",84,281
"sub30","no_caffeine",85,352
"sub30","no_caffeine",86,334
"sub30","no_caffeine",87,383
"sub30","no_caffeine",88,211
"sub30","no_caffeine",89,312
"sub30","no_caffeine",90,239
"sub30","no_caffeine",91,390
"sub30","no_caffeine",92,348
"sub30","no_caffeine",93,353
"sub30","no_caffeine",94,190
"sub30","no_caffeine",95,405
"sub30","no_caffeine",96,392
"sub30","no_caffeine",97,329
"sub30","no_caffeine",98,367
"sub30","no_caffeine",99,330
"sub30","no_caffeine",100,258
"sub31","no_caffeine",1,267
"sub31","no_caffeine",2,412
"sub31","no_caffeine",3,220
"sub31","no_caffeine",4,261
"sub31","no_caffeine",5,292
"sub31","no_caffeine",6,216
"sub31","no_caffeine",7,396
"sub31","no_caffeine",8,324
"sub31","no_caffeine",9,397
"sub31","no_caffeine",10,214
"sub31","no_caffeine",11,311
"sub31","no_caffeine",12,354
"sub31","no_caffeine",13,253
"sub31","no_caffeine",14,292
"sub31","no_caffeine",15,304
"sub31","no_caffeine",16,222
"sub31","no_caffeine",17,356
"sub31","no_caffeine",18,248
"sub31","no_caffeine",19,279
"sub31","no_caffeine",20,337
"sub31","no_caffeine",21,376
"sub31","no_caffeine",22,360
"sub31","no_caffeine",23,224
"sub31","no_caffeine",24,367
"sub31","no_caffeine",25,241
"sub31","no_caffeine",26,185
"sub31","no_caffeine",27,237
"sub31","no_caffeine",28,305
"sub31","no_caffeine",29,310
"sub31","no_caffeine",30,283
"sub31","no_caffeine",31,381
"sub31","no_caffeine",32,207
"sub31","no_caffeine",33,193
"sub31","no_caffeine",34,299
"sub31","no_caffeine",35,310
"sub31","no_caffeine",36,346
"sub31","no_caffeine",37,183
"sub31","no_caffeine",38,389
"sub31","no_caffeine",39,322
"sub31","no_caffeine",40,266
"sub31","no_caffeine",41,276
"sub31","no_caffeine",42,271
"sub31","no_caffeine",43,365
"sub31","no_caffeine",44,398
"sub31","no_caffeine",45,273
"sub31","no_caffeine",46,248
"sub31","no_caffeine",47,412
"sub31","no_caffeine",48,223
"sub31","no_caffeine",49,206
"sub31","no_caffeine",50,372
"sub31","no_caffeine",51,397
"sub31","no_caffeine",52,340
"sub31","no_caffeine",53,264
"sub31","no_caffeine",54,188
"sub31","no_caffeine",55,200
"sub31","no_caffeine",56,366
"sub31","no_caffeine",57,185
"sub31","no_caffeine",58,415
"sub31","no_caffeine",59,236
"sub31","no_caffeine",60,404
"sub31","no_caffeine",61,395
"sub31","no_caffeine",62,403
"sub31","no_caffeine",63,408
"sub31","no_caffeine",64,409
"sub31","no_caffeine",65,287
"sub31","no_caffeine",66,219
"sub31","no_caffeine",67,354
"sub31","no_caffeine",68,255
"sub31","no_caffeine",69,304
"sub31","no_caffeine",70,184
"sub31","no_caffeine",71,346
"sub31","no_caffeine",72,362
"sub31","no_caffeine",73,208
"sub31","no_caffeine",74,397
"sub31","no_caffeine",75,234
"sub31","no_caffeine",76,290
"sub31","no_caffeine",77,335
"sub31","no_caffeine",78,272
"sub31","no_caffeine",79,261
"sub31","no_caffeine",80,193
"sub31","no_caffeine",81,332
"sub31","no_caffeine",82,238
"sub31","no_caffeine",83,372
"sub31","no_caffeine",84,419
"sub31","no_caffeine",85,362
"sub31","no_caffeine",86,275
"sub31","no_caffeine",87,279
"sub31","no_caffeine",88,363
"sub31","no_caffeine",89,298
"sub31","no_caffeine",90,269
"sub31","no_caffeine",91,285
"sub31","no_caffeine",92,297
"sub31","no_caffeine",93,215
"sub31","no_caffeine",94,210
"sub31","no_caffeine",95,234
"sub31","no_caffeine",96,301
"sub31","no_caffeine",97,419
"sub31","no_caffeine",98,249
"sub31","no_caffeine",99,232
"sub31","no_caffeine",100,388
"sub32","no_caffeine",1,381
"sub32","no_caffeine",2,207
"sub32","no_caffeine",3,365
"sub32","no_caffeine",4,286
"sub32","no_caffeine",5,199
"sub32","no_caffeine",6,344
"sub32","no_caffeine",7,293
"sub32","no_caffeine",8,324
"sub32","no_caffeine",9,383
"sub32","no_caffeine",10,296
"sub32","no_caffeine",11,282
"sub32","no_caffeine",12,295
"sub32","no_caffeine",13,254
"sub32","no_caffeine",14,416
"sub32","no_caffeine",15,284
"sub32","no_caffeine",16,213
"sub32","no_caffeine",17,305
"sub32","no_caffeine",18,358
"sub32","no_caffeine",19,314
"sub32","no_caffeine",20,43
"sub32","no_caffeine",21,261
"sub32","no_caffeine",22,303
"sub32","no_caffeine",23,268
"sub32","no_caffeine",24,306
"sub32","no_caffeine",25,339
"sub32","no_caffeine",26,230
"sub32","no_caffeine",27,193
"sub32","no_caffeine",28,276
"sub32","no_caffeine",29,355
"sub32","no_caffeine",30,196
"sub32","no_caffeine",31,244
"sub32","no_caffeine",32,189
"sub32","no_caffeine",33,277
"sub32","no_caffeine",34,241
"sub32","no_caffeine",35,205
"sub32","no_caffeine",36,404
"sub32","no_caffeine",37,190
"sub32","no_caffeine",38,269
"sub32","no_caffeine",39,391
"sub32","no_caffeine",40,387
"sub32","no_caffeine",41,283
"sub32","no_caffeine",42,185
"sub32","no_caffeine",43,207
"sub32","no_caffeine",44,382
"sub32","no_caffeine",45,251
"sub32","no_caffeine",46,338
"sub32","no_caffeine",47,371
"sub32","no_caffeine",48,224
"sub32","no_caffeine",49,346
"sub32","no_caffeine",50,223
"sub32","no_caffeine",51,234
"sub32","no_caffeine",52,337
"sub32","no_caffeine",53,203
"sub32","no_caffeine",54,379
"sub32","no_caffeine",55,185
"sub32","no_caffeine",56,406
"sub32","no_caffeine",57,233
"sub32","no_caffeine",58,384
"sub32","no_caffeine",59,282
"sub32","no_caffeine",60,417
"sub32","no_caffeine",61,310
"sub32","no_caffeine",62,418
"sub32","no_caffeine",63,405
"sub32","no_caffeine",64,300
"sub32","no_caffeine",65,283
"sub32","no_caffeine",66,258
"sub32","no_caffeine",67,336
"sub32","no_caffeine",68,364
"sub32","no_caffeine",69,264
"sub32","no_caffeine",70,221
"sub32","no_caffeine",71,329
"sub32","no_caffeine",72,185
"sub32","no_caffeine",73,235
"sub32","no_caffeine",74,279
"sub32","no_caffeine",75,289
"sub32","no_caffeine",76,368
"sub32","no_caffeine",77,356
"sub32","no_caffeine",78,209
"sub32","no_caffeine",79,288
"sub32","no_caffeine",80,192
"sub32","no_caffeine",81,369
"sub32","no_caffeine",82,244
"sub32","no_caffeine",83,317
"sub32","no_caffeine",84,295
"sub32","no_caffeine",85,226
"sub32","no_caffeine",86,361
"sub32","no_caffeine",87,221
"sub32","no_caffeine",88,309
"sub32","no_caffeine",89,302
"sub32","no_caffeine",90,272
"sub32","no_caffeine",91,240
"sub32","no_caffeine",92,310
"sub32","no_caffeine",93,268
"sub32","no_caffeine",94,340
"sub32","no_caffeine",95,318
"sub32","no_caffeine",96,319
"sub32","no_caffeine",97,388
"sub32","no_caffeine",98,354
"sub32","no_caffeine",99,399
"sub32","no_caffeine",100,316
"sub33","no_caffeine",1,309
"sub33","no_caffeine",2,240
"sub33","no_caffeine",3,340
"sub33","no_caffeine",4,374
"sub33","no_caffeine",5,229
"sub33","no_caffeine",6,359
"sub33","no_caffeine",7,226
"sub33","no_caffeine",8,387
"sub33","no_caffeine",9,187
"sub33","no_caffeine",10,321
"sub33","no_caffeine",11,288
"sub33","no_caffeine",12,358
"sub33","no_caffeine",13,294
"sub33","no_caffeine",14,398
"sub33","no_caffeine",15,299
"sub33","no_caffeine",16,200
"sub33","no_caffeine",17,339
"sub33","no_caffeine",18,401
"sub33","no_caffeine",19,368
"sub33","no_caffeine",20,409
"sub33","no_caffeine",21,222
"sub33","no_caffeine",22,190
"sub33","no_caffeine",23,247
"sub33","no_caffeine",24,358
"sub33","no_caffeine",25,278
"sub33","no_caffeine",26,251
"sub33","no_caffeine",27,374
"sub33","no_caffeine",28,297
"sub33","no_caffeine",29,219
"sub33","no_caffeine",30,181
"sub33","no_caffeine",31,405
"sub33","no_caffeine",32,293
"sub33","no_caffeine",33,324
"sub33","no_caffeine",34,274
"sub33","no_caffeine",35,288
"sub33","no_caffeine",36,341
"sub33","no_caffeine",37,394
"sub33","no_caffeine",38,267
"sub33","no_caffeine",39,400
"sub33","no_caffeine",40,354
"sub33","no_caffeine",41,306
"sub33","no_caffeine",42,362
"sub33","no_caffeine",43,233
"sub33","no_caffeine",44,259
"sub33","no_caffeine",45,392
"sub33","no_caffeine",46,385
"sub33","no_caffeine",47,242
"sub33","no_caffeine",48,402
"sub33","no_caffeine",49,358
"sub33","no_caffeine",50,236
"sub33","no_caffeine",51,390
"sub33","no_caffeine",52,239
"sub33","no_caffeine",53,345
"sub33","no_caffeine",54,338
"sub33","no_caffeine",55,387
"sub33","no_caffeine",56,259
"sub33","no_caffeine",57,242
"sub33","no_caffeine",58,267
"sub33","no_caffeine",59,319
"sub33","no_caffeine",60,339
"sub33","no_caffeine",61,374
"sub33","no_caffeine",62,316
"sub33","no_caffeine",63,308
"sub33","no_caffeine",64,199
"sub33","no_caffeine",65,313
"sub33","no_caffeine",66,368
"sub33","no_caffeine",67,298
"sub33","no_caffeine",68,221
"sub33","no_caffeine",69,384
"sub33","no_caffeine",70,200
"sub33","no_caffeine",71,241
"sub33","no_caffeine",72,186
"sub33","no_caffeine",73,275
"sub33","no_caffeine",74,401
"sub33","no_caffeine",75,298
"sub33","no_caffeine",76,253
"sub33","no_caffeine",77,245
"sub33","no_caffeine",78,196
"sub33","no_caffeine",79,386
"sub33","no_caffeine",80,309
"sub33","no_caffeine",81,336
"sub33","no_caffeine",82,189
"sub33","no_caffeine",83,377
"sub33","no_caffeine",84,213
"sub33","no_caffeine",85,307
"sub33","no_caffeine",86,397
"sub33","no_caffeine",87,394
"sub33","no_caffeine",88,289
"sub33","no_caffeine",89,216
"sub33","no_caffeine",90,272
"sub33","no_caffeine",91,185
"sub33","no_caffeine",92,352
"sub33","no_caffeine",93,293
"sub33","no_caffeine",94,350
"sub33","no_caffeine",95,386
"sub33","no_caffeine",96,274
"sub33","no_caffeine",97,373
"sub33","no_caffeine",98,233
"sub33","no_caffeine",99,291
"sub33","no_caffeine",100,343
"sub34","no_caffeine",1,268
"sub34","no_caffeine",2,189
"sub34","no_caffeine",3,357
"sub34","no_caffeine",4,191
"sub34","no_caffeine",5,248
"sub34","no_caffeine",6,344
"sub34","no_caffeine",7,207
"sub34","no_caffeine",8,202
"sub34","no_caffeine",9,211
"sub34","no_caffeine",10,261
"sub34","no_caffeine",11,267
"sub34","no_caffeine",12,396
"sub34","no_caffeine",13,350
"sub34","no_caffeine",14,287
"sub34","no_caffeine",15,245
"sub34","no_caffeine",16,378
"sub34","no_caffeine",17,402
"sub34","no_caffeine",18,356
"sub34","no_caffeine",19,257
"sub34","no_caffeine",20,375
"sub34","no_caffeine",21,254
"sub34","no_caffeine",22,387
"sub34","no_caffeine",23,234
"sub34","no_caffeine",24,241
"sub34","no_caffeine",25,327
"sub34","no_caffeine",26,229
"sub34","no_caffeine",27,223
"sub34","no_caffeine",28,395
"sub34","no_caffeine",29,363
"sub34","no_caffeine",30,324
"sub34","no_caffeine",31,193
"sub34","no_caffeine",32,311
"sub34","no_caffeine",33,327
"sub34","no_caffeine",34,211
"sub34","no_caffeine",35,305
"sub34","no_caffeine",36,216
"sub34","no_caffeine",37,230
"sub34","no_caffeine",38,280
"sub34","no_caffeine",39,302
"sub34","no_caffeine",40,212
"sub34","no_caffeine",41,312
"sub34","no_caffeine",42,360
"sub34","no_caffeine",43,296
"sub34","no_caffeine",44,284
"sub34","no_caffeine",45,370
"sub34","no_caffeine",46,306
"sub34","no_caffeine",47,184
"sub34","no_caffeine",48,188
"sub34","no_caffeine",49,332
"sub34","no_caffeine",50,386
"sub34","no_caffeine",51,265
"sub34","no_caffeine",52,351
"sub34","no_caffeine",53,217
"sub34","no_caffeine",54,251
"sub34","no_caffeine",55,278
"sub34","no_caffeine",56,236
"sub34","no_caffeine",57,390
"sub34","no_caffeine",58,361
"sub34","no_caffeine",59,379
"sub34","no_caffeine",60,222
"sub34","no_caffeine",61,181
"sub34","no_caffeine",62,199
"sub34","no_caffeine",63,341
"sub34","no_caffeine",64,230
"sub34","no_caffeine",65,403
"sub34","no_caffeine",66,371
"sub34","no_caffeine",67,315
"sub34","no_caffeine",68,254
"sub34","no_caffeine",69,207
"sub34","no_caffeine",70,268
"sub34","no_caffeine",71,228
"sub34","no_caffeine",72,311
"sub34","no_caffeine",73,211
"sub34","no_caffeine",74,231
"sub34","no_caffeine",75,387
"sub34","no_caffeine",76,286
"sub34","no_caffeine",77,261
"sub34","no_caffeine",78,409
"sub34","no_caffeine",79,232
"sub34","no_caffeine",80,282
"sub34","no_caffeine",81,244
"sub34","no_caffeine",82,219
"sub34","no_caffeine",83,285
"sub34","no_caffeine",84,290
"sub34","no_caffeine",85,201
"sub34","no_caffeine",86,276
"sub34","no_caffeine",87,272
"sub34","no_caffeine",88,305
"sub34","no_caffeine",89,377
"sub34","no_caffeine",90,310
"sub34","no_caffeine",91,343
"sub34","no_caffeine",92,327
"sub34","no_caffeine",93,275
"sub34","no_caffeine",94,363
"sub34","no_caffeine",95,222
"sub34","no_caffeine",96,216
"sub34","no_caffeine",97,210
"sub34","no_caffeine",98,262
"sub34","no_caffeine",99,314
"sub34","no_caffeine",100,265
"sub35","no_caffeine",1,348
"sub35","no_caffeine",2,211
"sub35","no_caffeine",3,395
"sub35","no_caffeine",4,235
"sub35","no_caffeine",5,357
"sub35","no_caffeine",6,356
"sub35","no_caffeine",7,255
"sub35","no_caffeine",8,250
"sub35","no_caffeine",9,373
"sub35","no_caffeine",10,237
"sub35","no_caffeine",11,333
"sub35","no_caffeine",12,352
"sub35","no_caffeine",13,405
"sub35","no_caffeine",14,288
"sub35","no_caffeine",15,294
"sub35","no_caffeine",16,271
"sub35","no_caffeine",17,339
"sub35","no_caffeine",18,240
"sub35","no_caffeine",19,293
"sub35","no_caffeine",20,193
"sub35","no_caffeine",21,92
"sub35","no_caffeine",22,197
"sub35","no_caffeine",23,359
"sub35","no_caffeine",24,379
"sub35","no_caffeine",25,326
"sub35","no_caffeine",26,358
"sub35","no_caffeine",27,243
"sub35","no_caffeine",28,387
"sub35","no_caffeine",29,205
"sub35","no_caffeine",30,299
"sub35","no_caffeine",31,238
"sub35","no_caffeine",32,249
"sub35","no_caffeine",33,407
"sub35","no_caffeine",34,300
"sub35","no_caffeine",35,311
"sub35","no_caffeine",36,289
"sub35","no_caffeine",37,283
"sub35","no_caffeine",38,254
"sub35","no_caffeine",39,225
"sub35","no_caffeine",40,212
"sub35","no_caffeine",41,385
"sub35","no_caffeine",42,233
"sub35","no_caffeine",43,273
"sub35","no_caffeine",44,252
"sub35","no_caffeine",45,390
"sub35","no_caffeine",46,246
"sub35","no_caffeine",47,309
"sub35","no_caffeine",48,297
"sub35","no_caffeine",49,398
"sub35","no_caffeine",50,362
"sub35","no_caffeine",51,306
"sub35","no_caffeine",52,402
"sub35","no_caffeine",53,188
"sub35","no_caffeine",54,341
"sub35","no_caffeine",55,376
"sub35","no_caffeine",56,244
"sub35","no_caffeine",57,325
"sub35","no_caffeine",58,219
"sub35","no_caffeine",59,300
"sub35","no_caffeine",60,213
"sub35","no_caffeine",61,208
"sub35","no_caffeine",62,390
"sub35","no_caffeine",63,284
"sub35","no_caffeine",64,297
"sub35","no_caffeine",65,312
"sub35","no_caffeine",66,254
"sub35","no_caffeine",67,189
"sub35","no_caffeine",68,359
"sub35","no_caffeine",69,373
"sub35","no_caffeine",70,302
"sub35","no_caffeine",71,364
"sub35","no_caffeine",72,389
"sub35","no_caffeine",73,288
"sub35","no_caffeine",74,220
"sub35","no_caffeine",75,376
"sub35","no_caffeine",76,217
"sub35","no_caffeine",77,370
"sub35","no_caffeine",78,258
"sub35","no_caffeine",79,205
"sub35","no_caffeine",80,284
"sub35","no_caffeine",81,374
"sub35","no_caffeine",82,395
"sub35","no_caffeine",83,403
"sub35","no_caffeine",84,232
"sub35","no_caffeine",85,388
"sub35","no_caffeine",86,389
"sub35","no_caffeine",87,224
"sub35","no_caffeine",88,222
"sub35","no_caffeine",89,303
"sub35","no_caffeine",90,399
"sub35","no_caffeine",91,274
"sub35","no_caffeine",92,406
"sub35","no_caffeine",93,305
"sub35","no_caffeine",94,262
"sub35","no_caffeine",95,319
"sub35","no_caffeine",96,367
"sub35","no_caffeine",97,191
"sub35","no_caffeine",98,266
"sub35","no_caffeine",99,380
"sub35","no_caffeine",100,201
"sub36","no_caffeine",1,371
"sub36","no_caffeine",2,301
"sub36","no_caffeine",3,217
"sub36","no_caffeine",4,242
"sub36","no_caffeine",5,237
"sub36","no_caffeine",6,215
"sub36","no_caffeine",7,342
"sub36","no_caffeine",8,258
"sub36","no_caffeine",9,271
"sub36","no_caffeine",10,260
"sub36","no_caffeine",11,355
"sub36","no_caffeine",12,265
"sub36","no_caffeine",13,247
"sub36","no_caffeine",14,349
"sub36","no_caffeine",15,356
"sub36","no_caffeine",16,219
"sub36","no_caffeine",17,11
"sub36","no_caffeine",18,406
"sub36","no_caffeine",19,183
"sub36","no_caffeine",20,199
"sub36","no_caffeine",21,322
"sub36","no_caffeine",22,230
"sub36","no_caffeine",23,184
"sub36","no_caffeine",24,388
"sub36","no_caffeine",25,393
"sub36","no_caffeine",26,307
"sub36","no_caffeine",27,409
"sub36","no_caffeine",28,286
"sub36","no_caffeine",29,317
"sub36","no_caffeine",30,253
"sub36","no_caffeine",31,211
"sub36","no_caffeine",32,253
"sub36","no_caffeine",33,353
"sub36","no_caffeine",34,217
"sub36","no_caffeine",35,302
"sub36","no_caffeine",36,389
"sub36","no_caffeine",37,329
"sub36","no_caffeine",38,209
"sub36","no_caffeine",39,202
"sub36","no_caffeine",40,188
"sub36","no_caffeine",41,202
"sub36","no_caffeine",42,380
"sub36","no_caffeine",43,310
"sub36","no_caffeine",44,327
"sub36","no_caffeine",45,335
"sub36","no_caffeine",46,320
"sub36","no_caffeine",47,306
"sub36","no_caffeine",48,366
"sub36","no_caffeine",49,331
"sub36","no_caffeine",50,397
"sub36","no_caffeine",51,195
"sub36","no_caffeine",52,200
"sub36","no_caffeine",53,342
"sub36","no_caffeine",54,354
"sub36","no_caffeine",55,386
"sub36","no_caffeine",56,403
"sub36","no_caffeine",57,307
"sub36","no_caffeine",58,296
"sub36","no_caffeine",59,300
"sub36","no_caffeine",60,201
"sub36","no_caffeine",61,382
"sub36","no_caffeine",62,359
"sub36","no_caffeine",63,274
"sub36","no_caffeine",64,316
"sub36","no_caffeine",65,339
"sub36","no_caffeine",66,367
"sub36","no_caffeine",67,236
"sub36","no_caffeine",68,243
"sub36","no_caffeine",69,312
"sub36","no_caffeine",70,343
"sub36","no_caffeine",71,267
"sub36","no_caffeine",72,291
"sub36","no_caffeine",73,352
"sub36","no_caffeine",74,387
"sub36","no_caffeine",75,388
"sub36","no_caffeine",76,228
"sub36","no_caffeine",77,269
"sub36","no_caffeine",78,337
"sub36","no_caffeine",79,208
"sub36","no_caffeine",80,245
"sub36","no_caffeine",81,372
"sub36","no_caffeine",82,338
"sub36","no_caffeine",83,273
"sub36","no_caffeine",84,224
"sub36","no_caffeine",85,238
"sub36","no_caffeine",86,276
"sub36","no_caffeine",87,283
"sub36","no_caffeine",88,396
"sub36","no_caffeine",89,347
"sub36","no_caffeine",90,250
"sub36","no_caffeine",91,352
"sub36","no_caffeine",92,399
"sub36","no_caffeine",93,210
"sub36","no_caffeine",94,214
"sub36","no_caffeine",95,341
"sub36","no_caffeine",96,282
"sub36","no_caffeine",97,37
"sub36","no_caffeine",98,266
"sub36","no_caffeine",99,255
"sub36","no_caffeine",100,330
"sub37","no_caffeine",1,341
"sub37","no_caffeine",2,346
"sub37","no_caffeine",3,218
"sub37","no_caffeine",4,290
"sub37","no_caffeine",5,217
"sub37","no_caffeine",6,226
"sub37","no_caffeine",7,254
"sub37","no_caffeine",8,59
"sub37","no_caffeine",9,275
"sub37","no_caffeine",10,370
"sub37","no_caffeine",11,264
"sub37","no_caffeine",12,215
"sub37","no_caffeine",13,181
"sub37","no_caffeine",14,296
"sub37","no_caffeine",15,220
"sub37","no_caffeine",16,268
"sub37","no_caffeine",17,379
"sub37","no_caffeine",18,366
"sub37","no_caffeine",19,211
"sub37","no_caffeine",20,325
"sub37","no_caffeine",21,283
"sub37","no_caffeine",22,223
"sub37","no_caffeine",23,311
"sub37","no_caffeine",24,188
"sub37","no_caffeine",25,322
"sub37","no_caffeine",26,368
"sub37","no_caffeine",27,344
"sub37","no_caffeine",28,262
"sub37","no_caffeine",29,278
"sub37","no_caffeine",30,263
"sub37","no_caffeine",31,217
"sub37","no_caffeine",32,261
"sub37","no_caffeine",33,220
"sub37","no_caffeine",34,375
"sub37","no_caffeine",35,250
"sub37","no_caffeine",36,243
"sub37","no_caffeine",37,354
"sub37","no_caffeine",38,217
"sub37","no_caffeine",39,275
"sub37","no_caffeine",40,204
"sub37","no_caffeine",41,345
"sub37","no_caffeine",42,207
"sub37","no_caffeine",43,276
"sub37","no_caffeine",44,315
"sub37","no_caffeine",45,383
"sub37","no_caffeine",46,191
"sub37","no_caffeine",47,366
"sub37","no_caffeine",48,260
"sub37","no_caffeine",49,320
"sub37","no_caffeine",50,200
"sub37","no_caffeine",51,215
"sub37","no_caffeine",52,300
"sub37","no_caffeine",53,183
"sub37","no_caffeine",54,286
"sub37","no_caffeine",55,231
"sub37","no_caffeine",56,307
"sub37","no_caffeine",57,243
"sub37","no_caffeine",58,258
"sub37","no_caffeine",59,369
"sub37","no_caffeine",60,331
"sub37","no_caffeine",61,391
"sub37","no_caffeine",62,290
"sub37","no_caffeine",63,208
"sub37","no_caffeine",64,210
"sub37","no_caffeine",65,381
"sub37","no_caffeine",66,225
"sub37","no_caffeine",67,208
"sub37","no_caffeine",68,231
"sub37","no_caffeine",69,187
"sub37","no_caffeine",70,326
"sub37","no_caffeine",71,267
"sub37","no_caffeine",72,375
"sub37","no_caffeine",73,350
"sub37","no_caffeine",74,265
"sub37","no_caffeine",75,398
"sub37","no_caffeine",76,218
"sub37","no_caffeine",77,308
"sub37","no_caffeine",78,198
"sub37","no_caffeine",79,304
"sub37","no_caffeine",80,350
"sub37","no_caffeine",81,297
"sub37","no_caffeine",82,187
"sub37","no_caffeine",83,362
"sub37","no_caffeine",84,286
"sub37","no_caffeine",85,283
"sub37","no_caffeine",86,212
"sub37","no_caffeine",87,233
"sub37","no_caffeine",88,235
"sub37","no_caffeine",89,190
"sub37","no_caffeine",90,356
"sub37","no_caffeine",91,209
"sub37","no_caffeine",92,313
"sub37","no_caffeine",93,225
"sub37","no_caffeine",94,409
"sub37","no_caffeine",95,409
"sub37","no_caffeine",96,261
"sub37","no_caffeine",97,228
"sub37","no_caffeine",98,195
"sub37","no_caffeine",99,295
"sub37","no_caffeine",100,330
"sub38","no_caffeine",1,388
"sub38","no_caffeine",2,338
"sub38","no_caffeine",3,266
"sub38","no_caffeine",4,243
"sub38","no_caffeine",5,397
"sub38","no_caffeine",6,302
"sub38","no_caffeine",7,282
"sub38","no_caffeine",8,238
"sub38","no_caffeine",9,311
"sub38","no_caffeine",10,196
"sub38","no_caffeine",11,274
"sub38","no_caffeine",12,266
"sub38","no_caffeine",13,201
"sub38","no_caffeine",14,195
"sub38","no_caffeine",15,221
"sub38","no_caffeine",16,230
"sub38","no_caffeine",17,285
"sub38","no_caffeine",18,201
"sub38","no_caffeine",19,398
"sub38","no_caffeine",20,181
"sub38","no_caffeine",21,287
"sub38","no_caffeine",22,346
"sub38","no_caffeine",23,350
"sub38","no_caffeine",24,190
"sub38","no_caffeine",25,407
"sub38","no_caffeine",26,260
"sub38","no_caffeine",27,190
"sub38","no_caffeine",28,236
"sub38","no_caffeine",29,303
"sub38","no_caffeine",30,248
"sub38","no_caffeine",31,338
"sub38","no_caffeine",32,277
"sub38","no_caffeine",33,339
"sub38","no_caffeine",34,215
"sub38","no_caffeine",35,339
"sub38","no_caffeine",36,410
"sub38","no_caffeine",37,289
"sub38","no_caffeine",38,385
"sub38","no_caffeine",39,237
"sub38","no_caffeine",40,408
"sub38","no_caffeine",41,255
"sub38","no_caffeine",42,306
"sub38","no_caffeine",43,362
"sub38","no_caffeine",44,250
"sub38","no_caffeine",45,397
